time,source,name,Family,Series,Form Factor,"# of CPU Cores","# of Threads",Max. Boost Clock,Base Clock,L2 Cache,L3 Cache,Default TDP,L1 Cache,AMD Configurable TDP (cTDP),Processor Technology for CPU Cores,Unlocked for Overclocking,CPU Socket,Thermal Solution (PIB),Recommended Cooler,Thermal Solution (MPK),Max. Operating Temperature (Tjmax),Launch Date,*OS Support,PCI Express® Version,System Memory Type,Memory Channels,System Memory Specification,Graphics Model,Graphics Core Count,Graphics Frequency,AMD Ryzen™ AI,Product ID Boxed,Product ID Tray,Product ID MPK,Supported Technologies,All Core Boost Speed,1kU Pricing,Socket Count,Per Socket Mem BW,AMD Infinity Guard,Workload Affinity,GPU Architecture,Lithography,Stream Processors,Matrix Cores,Compute Units,Peak Engine Clock,"Peak Eight-bit Precision (FP8) Performance (E5M2, E4M3)","Peak Eight-bit Precision (FP8) Performance with Structured Sparsity (E5M2, E4M3)",Peak Half Precision (FP16) Performance,Peak Half Precision (FP16) Performance with Structured Sparsity,Peak Single Precision (TF32 Matrix) Performance,Peak Single Precision (TF32) Performance with Structured Sparsity,Peak Single Precision Matrix (FP32) Performance,Peak Double Precision Matrix (FP64) Performance,Peak Single Precision (FP32) Performance,Peak Double Precision (FP64) Performance,Peak INT4 Performance,Peak INT8 Performance,Peak INT8 Performance with Structured Sparsity,Peak bfloat16,Peak bfloat16 with Strutured Sparsity,Transistor Count,AMD EPYC™ CPU Architecture,CPU Cores,CPU Peak Engine Clock,External Power Connectors,Thermal Design Power (TDP),Typical Board Power (TBP),Last Level Cache (LLC),Dedicated Memory Size,Dedicated Memory Type,Unified Memory Architecture,Infinity Cache,Memory Interface,Memory Clock,Peak Memory Bandwidth,Memory ECC Support,GPU Form Factor,Bus Type,Infinity Fabric™ Links,Peak Infinity Fabric™ Link Bandwidth,Cooling,Board Height,Board Length,Board Width,RAS Support,Page Retirement,Page Avoidance,SR-IOV,Coherency Enabled,DirectX®,OpenGL®,OpenMP®,OpenCL™,HIP,ROCm™ Open Ecosystem,Vulkan®,TensorFlow,PyTorch,ONYX-RT,JAX,Kokkos,RAJA,OS Support,Processor Type,OPN,CPU Type,Infrastructure,Last Time Buy,Recommended for new designs,CPU Base Freq.,CPU Max Freq.,Total L2 Cache,Total L3 Cache,TDP,Junction Temp Range,Security Processor,GPU Brand,GPU Base,GPU Max,GPU CU,"# of Displays",Max Resolution (for single display),Display Interfaces,HW Video Encode / Decode,Memory Type,Memory Controller,Ethernet,USB,USB 3.2 Gen2,SATA,Low Speed Interfaces,PCIe® Lanes,Gen4
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 9 5900 (OEM Only),Ryzen,Ryzen 5000 Series,Desktops,12,24,Up to 4.7 GHz,3 GHz,6 MB,64 MB,65W,,,TSMC 7nm FinFET,Yes,AM4,,,,95°C,1/12/2021,"Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 4.0,DDR4,,Up to 3200 MT/s,Discrete Graphics Card Required,,,,,100-000000062,,"AMD Zen 3 Core Architecture , AMD Ryzen™ Master Utility , AMD Ryzen™ VR-Ready Premium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 7 5825U,Ryzen,Ryzen 5000 Series,"Laptops , Desktops",8,16,Up to 4.5 GHz,2 GHz,4 MB,16 MB,15W,512 KB,,TSMC 7nm FinFET,No,FP6,,,,95°C,01/30/2022,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 3.0,DDR4,2,,AMD Radeon™ Graphics,8,2000 MHz,,,100-000000580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 7 5825C,Ryzen,Ryzen 5000 Series,"Laptops , Desktops",8,16,Up to 4.5 GHz,2 GHz,4 MB,16 MB,15W,512 KB,,TSMC 7nm FinFET,No,FP6,,,,95°C,,ChromeOS,PCIe® 3.0,DDR4,2,,AMD Radeon™ Graphics,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 7 5800X3D,Ryzen,Ryzen 5000 Series,"Desktops , Boxed Processor",8,16,Up to 4.5 GHz,3.4 GHz,4 MB,96 MB,105W,512 KB,,TSMC 7nm FinFET,,AM4,Not Included,Liquid cooler recommended for optimal performance,,90°C,,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 4.0,DDR4,2,,Discrete Graphics Card Required,,,,,,,"AMD 3D V-Cache™ Technology , Windows® 11 Gaming , AMD Ryzen™ VR-Ready Premium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 7 5800XT,Ryzen,Ryzen 5000 Series,"Boxed Processor , Desktops",8,16,Up to 4.8 GHz,3.8 GHz,4 MB,32 MB,105W,512 KB,,TSMC 7nm FinFET,Yes,AM4,AMD Wraith Prism,,,90°C,07/31/2024,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 4.0,DDR4,2,,Discrete Graphics Card Required,,,,"100-100001582BOX , 100-100001582CBX",100-000001582,"100-100001582MPK , 100-100001582CPK","AMD Zen 3 Core Architecture , AMD StoreMI Technology , AMD Ryzen™ Master Utility , AMD Ryzen™ VR-Ready Premium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 7 5800X,Ryzen,Ryzen 5000 Series,"Desktops , Boxed Processor",8,16,Up to 4.7 GHz,3.8 GHz,4 MB,32 MB,105W,,,TSMC 7nm FinFET,Yes,AM4,Not Included,Premium air cooler recommended for optimal performance,,90°C,11/5/2020,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 4.0,DDR4,,Up to 3200 MT/s,Discrete Graphics Card Required,,,,100-100000063WOF,100-000000063,,"AMD StoreMI Technology , AMD Zen 3 Core Architecture , AMD Ryzen™ Master Utility , AMD Ryzen™ VR-Ready Premium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 7 5800U,Ryzen,Ryzen 5000 Series,"Laptops , Desktops",8,16,Up to 4.4 GHz,1.9 GHz,4 MB,16 MB,15W,,10-25W,TSMC 7nm FinFET,,FP6,,,,105°C,1/12/2021,"Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 3.0,"DDR4 - Up to 3200 , LPDDR4 - Up to 4266",,,AMD Radeon™ Graphics,8,2000 MHz,,,100-000000285,,AMD Zen 3 Core Architecture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 7 5800HS,Ryzen,Ryzen 5000 Series,"Laptops , Desktops",8,16,Up to 4.4 GHz,2.8 GHz,4 MB,16 MB,35W,,,TSMC 7nm FinFET,,FP6,,,,105°C,1/12/2021,"Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 3.0,"DDR4 - Up to 3200 , LPDDR4 - Up to 4266",,,AMD Radeon™ Graphics,8,2000 MHz,,,100-000000295,,AMD Zen 3 Core Architecture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 7 5800H,Ryzen,Ryzen 5000 Series,"Laptops , Desktops",8,16,Up to 4.4 GHz,3.2 GHz,4 MB,16 MB,45W,,35-54W,TSMC 7nm FinFET,,FP6,,,,105°C,1/12/2021,"Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 3.0,"DDR4 - Up to 3200 , LPDDR4 - Up to 4266",,,AMD Radeon™ Graphics,8,2000 MHz,,,100-000000295,,AMD Zen 3 Core Architecture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 7 5800 (OEM Only),Ryzen,Ryzen 5000 Series,Desktops,8,16,Up to 4.6 GHz,3.4 GHz,4 MB,32 MB,65W,,,TSMC 7nm FinFET,Yes,AM4,,,,95°C,1/12/2021,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 4.0,DDR4,,Up to 3200 MT/s,Discrete Graphics Card Required,,,,,100-000000456,,"AMD Zen 3 Core Architecture , AMD Ryzen™ Master Utility , AMD Ryzen™ VR-Ready Premium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 7 5705GE,Ryzen,Ryzen 5000 Series,"Desktops , Boxed Processor",8,16,Up to 4.6 GHz,3.2 GHz,4 MB,16 MB,35W,,,TSMC 7nm FinFET,Yes,AM4,,,,95°C,,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 3.0,DDR4,2,Up to 3200 MT/s,Radeon™ Graphics,8,2000 MHz,,,100-000001803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 7 5705G,Ryzen,Ryzen 5000 Series,"Desktops , Boxed Processor",8,16,Up to 4.6 GHz,3.8 GHz,4 MB,16 MB,65W,,45-65WW,TSMC 7nm FinFET,Yes,AM4,,,,95°C,,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 3.0,DDR4,2,Up to 3200 MT/s,Radeon™ Graphics,8,2000 MHz,,,100-000001800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 7 5700X3D,Ryzen,Ryzen 5000 Series,"Desktops , Boxed Processor",8,16,Up to 4.1 GHz,3 GHz,4 MB,96 MB,105W,512 KB,,TSMC 7nm FinFET,,AM4,Not Included,,,90°C,01/08/2024,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 4.0,DDR4,2,,Discrete Graphics Card Required,,,,"100-100001503WOF , 100-100001503",100-000001503,,"AMD StoreMI Technology , AMD Zen 3 Core Architecture , AMD Ryzen™ Master Utility , AMD Ryzen™ VR-Ready Premium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 7 5700X,Ryzen,Ryzen 5000 Series,"Desktops , Boxed Processor",8,16,Up to 4.6 GHz,3.4 GHz,4 MB,32 MB,65W,512 KB,,TSMC 7nm FinFET,Yes,AM4,Not Included,,,90°C,04/04/2022,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 4.0,DDR4,2,Up to 3200 MT/s,Discrete Graphics Card Required,,,,100-100000926WOF,100-000000926,,"AMD StoreMI Technology , AMD Ryzen™ VR-Ready Premium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 7 5700U,Ryzen,Ryzen 5000 Series,"Laptops , Desktops",8,16,Up to 4.3 GHz,1.8 GHz,4 MB,8 MB,15W,,10-25W,TSMC 7nm FinFET,,FP6,,,,105°C,1/12/2021,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 3.0,"DDR4 - Up to 3200 , LPDDR4 - Up to 4266",,,AMD Radeon™ Graphics,8,1900 MHz,,,100-000000371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 7 5700GE,Ryzen,Ryzen 5000 Series,Desktops,8,16,Up to 4.6 GHz,3.2 GHz,4 MB,16 MB,35W,,,TSMC 7nm FinFET,Yes,AM4,AMD Wraith Stealth,,,95°C,4/13/2021,"Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 3.0,DDR4,2,Up to 3200 MT/s,Radeon™  Graphics,8,2000 MHz,,,100-000000260,100-100000260MPK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 7 5700G,Ryzen,Ryzen 5000 Series,"Desktops , Boxed Processor",8,16,Up to 4.6 GHz,3.8 GHz,4 MB,16 MB,65W,,45-65W,TSMC 7nm FinFET,Yes,AM4,AMD Wraith Stealth,,,95°C,4/13/2021,"Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 3.0,DDR4,2,Up to 3200 MT/s,Radeon™  Graphics,8,2000 MHz,,100-100000263BOX,100-000000263,100-100000263MPK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 7 5700,Ryzen,Ryzen 5000 Series,"Desktops , Boxed Processor",8,16,Up to 4.6 GHz,3.7 GHz,4 MB,16 MB,65W,512 KB,45-65W,TSMC 7nm FinFET,Yes,AM4,AMD Wraith Stealth,,,95°C,01/31/2024,"Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 3.0,DDR4,2,Up to 3200 MT/s,Discrete Graphics Card Required,,,,100-000000743BOX,100-000000743,100-000000743MPK,"AMD StoreMI Technology , AMD Ryzen™ VR-Ready Premium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 5 5625U,Ryzen,Ryzen 5000 Series,"Laptops , Desktops",6,12,Up to 4.3 GHz,2.3 GHz,3 MB,16 MB,15W,384 KB,,TSMC 7nm FinFET,No,FP6,,,,95°C,01/30/2022,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 3.0,DDR4,2,,AMD Radeon™ Graphics,7,1800 MHz,,,100-000000583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 5 5625C,Ryzen,Ryzen 5000 Series,"Laptops , Desktops",6,12,Up to 4.3 GHz,2.3 GHz,3 MB,16 MB,15W,384 KB,,TSMC 7nm FinFET,No,FP6,,,,95°C,,ChromeOS,PCIe® 3.0,DDR4,2,,AMD Radeon™ Graphics,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 5 5605GE,Ryzen,Ryzen 5000 Series,"Desktops , Boxed Processor",6,12,Up to 4.4 GHz,3.4 GHz,3 MB,16 MB,35W,,,TSMC 7nm FinFET,Yes,AM4,,,,95°C,,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 3.0,DDR4,2,Up to 3200 MT/s,Radeon™ Graphics,7,1900 MHz,,,100-000001804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 5 5605G,Ryzen,Ryzen 5000 Series,"Desktops , Boxed Processor",6,12,Up to 4.4 GHz,3.9 GHz,3 MB,16 MB,65W,,45-65WW,TSMC 7nm FinFET,Yes,AM4,,,,95°C,,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 3.0,DDR4,2,Up to 3200 MT/s,Radeon™ Graphics,7,1900 MHz,,,100-000001801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 5 5600X3D,Ryzen,Ryzen 5000 Series,"Desktops , Boxed Processor",6,12,Up to 4.4 GHz,3.3 GHz,3 MB,96 MB,105W,384 KB,,TSMC 7nm FinFET,,AM4,Not Included,,,90°C,07/07/2023,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 4.0,DDR4,2,,Discrete Graphics Card Required,,,,100-100001176WOF,100-000001176,,"AMD 3D V-Cache™ Technology , Windows® 11 Gaming , AMD Ryzen™ VR-Ready Premium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 5 5600X,Ryzen,Ryzen 5000 Series,"Desktops , Boxed Processor",6,12,Up to 4.6 GHz,3.7 GHz,3 MB,32 MB,65W,,,TSMC 7nm FinFET,Yes,AM4,AMD Wraith Stealth,,,95°C,11/5/2020,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 4.0,DDR4,,Up to 3200 MT/s,Discrete Graphics Card Required,,,,100-100000065BOX,100-000000065,100-100000065MPK,"AMD Zen 3 Core Architecture , AMD StoreMI Technology , AMD Ryzen™ Master Utility , AMD Ryzen™ VR-Ready Premium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 5 5600U,Ryzen,Ryzen 5000 Series,"Laptops , Desktops",6,12,Up to 4.2 GHz,2.3 GHz,3 MB,16 MB,15W,,10-25W,TSMC 7nm FinFET,,FP6,,,,105°C,1/12/2021,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 3.0,"DDR4 - Up to 3200 , LPDDR4 - Up to 4266",,,AMD Radeon™ Graphics,7,1800 MHz,,,100-000000287,,AMD Zen 3 Core Architecture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 5 5600HS,Ryzen,Ryzen 5000 Series,"Laptops , Desktops",6,12,Up to 4.2 GHz,3 GHz,3 MB,16 MB,35W,,,TSMC 7nm FinFET,,FP6,,,,105°C,1/12/2021,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 3.0,"DDR4 - Up to 3200 , LPDDR4 - Up to 4266",,,AMD Radeon™ Graphics,7,1800 MHz,,,100-000000296,,AMD Zen 3 Core Architecture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 5 5600H,Ryzen,Ryzen 5000 Series,"Laptops , Desktops",6,12,Up to 4.2 GHz,3.3 GHz,3 MB,16 MB,45W,,35-54W,TSMC 7nm FinFET,,FP6,,,,105°C,1/12/2021,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 3.0,"DDR4 - Up to 3200 , LPDDR4 - Up to 4266",,,AMD Radeon™ Graphics,7,1800 MHz,,,100-000000296,,AMD Zen 3 Core Architecture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 5 5600XT,Ryzen,Ryzen 5000 Series,"Desktops , Boxed Processor",6,12,Up to 4.7 GHz,3.7 GHz,3 MB,32 MB,65W,384 KB,,TSMC 7nm FinFET,Yes,AM4,AMD Wraith Stealth,,,95°C,10/31/2024,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 4.0,DDR4,2,Up to 3200 MT/s,Discrete Graphics Card Required,,,,,100-000001585,,"AMD StoreMI Technology , AMD Ryzen™ Master Utility , AMD Ryzen™ VR-Ready Premium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 5 5600T,Ryzen,Ryzen 5000 Series,"Desktops , Boxed Processor",6,12,Up to 4.5 GHz,3.5 GHz,3 MB,32 MB,65W,384 KB,,TSMC 7nm FinFET,Yes,AM4,AMD Wraith Stealth,,,95°C,10/31/2024,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 4.0,DDR4,2,Up to 3200 MT/s,Discrete Graphics Card Required,,,,,100-000001584,,"AMD StoreMI Technology , AMD Ryzen™ Master Utility , AMD Ryzen™ VR-Ready Premium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 5 5600GT,Ryzen,Ryzen 5000 Series,"Desktops , Boxed Processor",6,12,Up to 4.6 GHz,3.6 GHz,3 MB,16 MB,65W,384 KB,45-65W,TSMC 7nm FinFET,Yes,AM4,AMD Wraith Stealth,,AMD Wraith Stealth,95°C,01/08/2024,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 3.0,DDR4,2,Up to 3200 MT/s,Radeon™ Graphics,7,1900 MHz,,100-100001488BOX,100-000001488,100-100001488MPK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11 09:46:04,https://www.amd.com/en/products/specifications/processors.html,AMD Ryzen™ 5 5600GE,Ryzen,Ryzen 5000 Series,Desktops,6,12,Up to 4.4 GHz,3.4 GHz,3 MB,16 MB,35W,,,TSMC 7nm FinFET,Yes,AM4,AMD Wraith Stealth,,,95°C,4/13/2021,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit",PCIe® 3.0,DDR4,2,Up to 3200 MT/s,Radeon™  Graphics,7,1900 MHz,,,100-000000261,100-100000261MPK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
